s1,s2,s3,action,reward,ns1,ns2,ns3,done
-0.85510147,0.5184607,0.41878295,1.1911612240249974,-6.7609916,-0.8796195,0.47567806,0.9863027,0.0
-0.8796195,0.47567806,0.9863027,1.8959123803489804,-7.101438,-0.91537327,0.40260628,1.6274481,0.0
-0.91537327,0.40260628,1.6274481,-0.6078357182048264,-7.7030134,-0.9484616,0.31689212,1.8382274,0.0
-0.9484616,0.31689212,1.8382274,-1.843417945563934,-8.288866,-0.9730976,0.23039322,1.7993838,0.0
-0.9730976,0.23039322,1.7993838,-1.8537368883635663,-8.790141,-0.989101,0.14723858,1.6941181,0.0
-0.989101,0.14723858,1.6941181,1.0368536608428722,-9.251018,-0.99876165,0.04975153,1.9600751,0.0
-0.99876165,0.04975153,1.9600751,0.20947928643650782,-9.943588,-0.9986655,-0.05164547,2.0288107,0.0
-0.9986655,-0.05164547,2.0288107,1.1343706296693217,-9.9605255,-0.9872782,-0.15900235,2.1602323,0.0
-0.9872782,-0.15900235,2.1602323,0.7899880411542992,-9.359087,-0.964394,-0.26446968,2.1594787,0.0
-0.964394,-0.26446968,2.1594787,1.6300253970615861,-8.728516,-0.9294284,-0.36900246,2.20563,0.0
-0.9294284,-0.36900246,2.20563,1.543297164186494,-8.126663,-0.8842297,-0.46705225,2.160373,0.0
-0.8842297,-0.46705225,2.160373,1.1533095824847095,-7.5204673,-0.8336524,-0.55228955,1.9830801,0.0
-0.8336524,-0.55228955,1.9830801,-0.09924335983142507,-6.9288836,-0.7882681,-0.61533195,1.5539765,0.0
-0.7882681,-0.61533195,1.5539765,-0.7674943695845902,-6.3864517,-0.7572692,-0.6531029,0.9773534,0.0
-0.7572692,-0.6531029,0.9773534,0.02810714977855966,-6.0000243,-0.740984,-0.6715226,0.4917423,0.0
-0.740984,-0.6715226,0.4917423,0.00828642927929435,-5.809798,-0.74134177,-0.67112774,-0.010656702,0.0
-0.74134177,-0.67112774,-0.010656702,0.44110219555735064,-5.7883863,-0.75618243,-0.65436083,-0.44783717,0.0
-0.75618243,-0.65436083,-0.44783717,-1.2556097288683836,-5.9180574,-0.79183435,-0.6107359,-1.1269493,0.0
-0.79183435,-0.6107359,-1.1269493,0.622479521779955,-6.300641,-0.8351405,-0.55003667,-1.4916292,0.0
-0.8351405,-0.55003667,-1.4916292,-0.1735963031767369,-6.771951,-0.88425577,-0.4670029,-1.9301962,0.0
-0.88425577,-0.4670029,-1.9301962,0.4808193277634367,-7.4255095,-0.93033093,-0.36672106,-2.2083254,0.0
-0.93033093,-0.36672106,-2.2083254,-1.0415807083218174,-8.140122,-0.97049963,-0.24110268,-2.6396034,0.0
-0.97049963,-0.24110268,-2.6396034,-0.2624204244905801,-9.09575,-0.9949529,-0.10034307,-2.8597934,0.0
-0.9949529,-0.10034307,-2.8597934,-1.159195142189919,-10.067356,-0.99849147,0.05490665,-3.10893,0.0
-0.99849147,0.05490665,-3.10893,1.5012206270272066,-10.496258,-0.9806459,0.19578965,-2.842567,0.0
-0.9806459,0.19578965,-2.842567,-0.048155819833849645,-9.478278,-0.9453239,0.326133,-2.702948,0.0
-0.9453239,0.326133,-2.702948,-1.1000743377047515,-8.6244335,-0.8945477,0.44697243,-2.6233594,0.0
-0.8945477,0.44697243,-2.6233594,-1.8351652170338149,-7.8644032,-0.8300783,0.5576469,-2.563405,0.0
-0.8300783,0.5576469,-2.563405,0.7029546586141673,-7.160325,-0.7689913,0.6392592,-2.0397265,0.0
-0.7689913,0.6392592,-2.0397265,-1.1414211440409772,-6.41034,-0.71083665,0.70335716,-1.7314954,0.0
-0.71083665,0.70335716,-1.7314954,1.9583287692751132,-5.880246,-0.6781009,0.73496884,-0.91022813,0.0
-0.6781009,0.73496884,-0.91022813,0.1348014936606865,-5.4465957,-0.66555446,0.7463493,-0.3387813,0.0
-0.66555446,0.7463493,-0.3387813,-0.8440920150078717,-5.297742,-0.6690686,0.74320066,0.094366856,0.0
-0.6690686,0.74320066,0.094366856,0.6307097351705213,-5.308558,-0.6963316,0.7177202,0.74637383,0.0
-0.6963316,0.7177202,0.74637383,-0.8991203062476578,-5.537124,-0.73642004,0.6765246,1.1497959,0.0
-0.73642004,0.6765246,1.1497959,1.281097175638986,-5.886933,-0.79574156,0.6056363,1.8493539,0.0
-0.79574156,0.6056363,1.8493539,-0.7670557962802325,-6.5478168,-0.8571224,0.5151127,2.1885228,0.0
-0.8571224,0.5151127,2.1885228,1.952990929583637,-7.245136,-0.9219353,0.3873439,2.867806,0.0
-0.9219353,0.3873439,2.867806,0.4205791417811744,-8.351287,-0.9721221,0.23447533,3.2214007,0.0
-0.9721221,0.23447533,3.2214007,1.3776445957706533,-9.478165,-0.9984052,0.056453582,3.603904,0.0
-0.9984052,0.056453582,3.603904,-1.7087381216863111,-10.81963,-0.9936208,-0.11277264,3.3899333,0.0
-0.9936208,-0.11277264,3.3899333,-0.6068023304552472,-10.321828,-0.9627693,-0.2703242,3.2143335,0.0
-0.9627693,-0.2703242,3.2143335,0.9499483446645987,-9.258734,-0.9083671,-0.41817373,3.1540828,0.0
-0.9083671,-0.41817373,3.1540828,0.6202360693623308,-8.340169,-0.8374979,-0.5464406,2.933488,0.0
-0.8374979,-0.5464406,2.933488,-1.223027514264969,-7.433483,-0.76797783,-0.6404764,2.3402033,0.0
-0.76797783,-0.6404764,2.3402033,-0.5751882779611606,-6.533222,-0.7082382,-0.70597357,1.7735677,0.0
-0.7082382,-0.70597357,1.7735677,-0.9462263700498363,-5.874651,-0.66827816,-0.74391145,1.1021537,0.0
-0.66827816,-0.74391145,1.1021537,0.453480679047372,-5.4240527,-0.64519596,-0.76401716,0.6122421,0.0
-0.64519596,-0.76401716,0.6122421,-0.6217270821649001,-5.2002,-0.64725757,-0.76227134,-0.054029807,0.0
-0.64725757,-0.76227134,-0.054029807,-0.7637830319986008,-5.175488,-0.67502326,-0.7377964,-0.7403008,0.0
-0.67502326,-0.7377964,-0.7403008,-1.1704880782546332,-5.4005594,-0.7273533,-0.6862632,-1.4692214,0.0
-0.7273533,-0.6862632,-1.4692214,-0.3638915163414067,-5.9054284,-0.7934048,-0.6086943,-2.0385025,0.0
-0.7934048,-0.6086943,-2.0385025,-1.2179896392137857,-6.603091,-0.8675568,-0.49733812,-2.6777217,0.0
-0.8675568,-0.49733812,-2.6777217,1.8502783495105293,-7.5904236,-0.9279699,-0.37265515,-2.7731836,0.0
-0.9279699,-0.37265515,-2.7731836,-1.3819927540187864,-8.387041,-0.9761434,-0.21712667,-3.2599738,0.0
-0.9761434,-0.21712667,-3.2599738,1.6532188598351052,-9.607784,-0.99819285,-0.06009192,-3.174836,0.0
-0.99819285,-0.06009192,-3.174836,-0.28610760737367213,-10.503464,-0.9946989,0.10283081,-3.262821,0.0
-0.9946989,0.10283081,-3.262821,-0.4885360337531117,-10.297806,-0.9648402,0.26283738,-3.2589784,0.0
-0.9648402,0.26283738,-3.2589784,-1.0747207963806047,-9.332501,-0.9101648,0.41424647,-3.2230585,0.0
-0.9101648,0.41424647,-3.2230585,0.5430253374700764,-8.4074955,-0.84262294,0.538504,-2.8309197,1.0
-0.6066402,0.79497653,-0.8858601,0.7421120600433455,-5.019082,-0.59952855,0.8003534,-0.17831087,0.0
-0.59952855,0.8003534,-0.17831087,-0.12971615099033018,-4.9037004,-0.615513,0.7881267,0.40249676,0.0
-0.615513,0.7881267,0.40249676,-1.7771724172263035,-5.009369,-0.6437491,0.7652366,0.7270159,0.0
-0.6437491,0.7652366,0.7270159,1.6740406027541996,-5.2093925,-0.7011364,0.7130272,1.5520495,0.0
-0.7011364,0.7130272,1.5520495,1.921316531505524,-5.756678,-0.7806723,0.62494063,2.3750174,0.0
-0.7806723,0.62494063,2.3750174,-0.2758263391526601,-6.6479526,-0.86030024,0.50978774,2.8023489,0.0
-0.86030024,0.50978774,2.8023489,0.45464322963730863,-7.580171,-0.9314954,0.36375296,3.252886,0.0
-0.9314954,0.36375296,3.252886,-0.1988054950250131,-8.727183,-0.98056024,0.19621825,3.4958801,0.0
-0.98056024,0.19621825,3.4958801,-0.7124813964555177,-9.890308,-0.99978596,0.020689655,3.5361714,0.0
-0.99978596,0.020689655,3.5361714,-1.6907248285687695,-10.993336,-0.9896193,-0.14371352,3.29808,0.0
-0.9896193,-0.14371352,3.29808,-0.17572907841080454,-10.07205,-0.9546216,-0.29782137,3.1639354,0.0
-0.9546216,-0.29782137,3.1639354,1.273538225437806,-9.063631,-0.8965006,-0.44304255,3.1316001,0.0
-0.8965006,-0.44304255,3.1316001,-1.9318741556479857,-8.180783,-0.83400655,-0.55175453,2.5095372,0.0
-0.83400655,-0.55175453,2.5095372,0.3284307327208893,-7.16878,-0.7701527,-0.6378596,2.144986,0.0
-0.7701527,-0.6378596,2.144986,1.5230884349067555,-6.464313,-0.7063495,-0.7078633,1.8950545,0.0
-0.7063495,-0.7078633,1.8950545,-1.129802279942568,-5.907009,-0.66283107,-0.7487689,1.1946868,0.0
-0.66283107,-0.7487689,1.1946868,-1.2669765412437513,-5.413147,-0.6460822,-0.7632678,0.44306353,0.0
-0.6460822,-0.7632678,0.44306353,1.0891065028077724,-5.1884212,-0.6447845,-0.76436436,0.03397862,0.0
-0.6447845,-0.76436436,0.03397862,-0.9796542755228268,-5.160959,-0.6706268,-0.7417949,-0.6862428,0.0
-0.6706268,-0.7417949,-0.6862428,-1.2320629297574062,-5.3655543,-0.7218165,-0.6920845,-1.4273984,0.0
-0.7218165,-0.6920845,-1.4273984,-0.4880429977230598,-5.8551583,-0.7879095,-0.615791,-2.0196683,0.0
-0.7879095,-0.615791,-2.0196683,-0.4299919509191281,-6.5495815,-0.8597129,-0.51077753,-2.5460103,0.0
-0.8597129,-0.51077753,-2.5460103,1.496404252066264,-7.4391055,-0.9207268,-0.39020786,-2.7046328,0.0
-0.9207268,-0.39020786,-2.7046328,0.4737738877347075,-8.243359,-0.96777767,-0.25180626,-2.9262226,0.0
-0.96777767,-0.25180626,-2.9262226,-0.3761541746416426,-9.191457,-0.9953983,-0.095823936,-3.1715004,0.0
-0.9953983,-0.095823936,-3.1715004,0.1375518571430674,-10.281671,-0.9978775,0.065119475,-3.2227356,0.0
-0.9978775,0.065119475,-3.2227356,1.8158609333010967,-10.506304,-0.97798055,0.20869602,-2.901517,0.0
-0.97798055,0.20869602,-2.901517,-1.5471412935604185,-9.437094,-0.93621534,0.35142687,-2.977066,0.0
-0.93621534,0.35142687,-2.977066,-1.1691379131012343,-8.629953,-0.87588084,0.48252746,-2.8888667,0.0
-0.87588084,0.48252746,-2.8888667,1.8501148263462213,-7.79731,-0.8161899,0.57778376,-2.2494538,0.0
-0.8161899,0.57778376,-2.2494538,1.8292993941088165,-6.8879147,-0.7692711,0.6389225,-1.541721,0.0
-0.7692711,0.6389225,-1.541721,-1.2913383149409094,-6.23449,-0.7276488,0.68594986,-1.2562299,0.0
-0.7276488,0.68594986,-1.2562299,-1.4195647314988071,-5.8513165,-0.69408846,0.7198897,-0.9547022,0.0
-0.69408846,0.7198897,-0.9547022,-0.3156594626455207,-5.557252,-0.6772704,0.7357342,-0.46213382,0.0
-0.6772704,0.7357342,-0.46213382,-1.8011268300481236,-5.3830967,-0.6706028,0.7418166,-0.18050219,0.0
-0.6706028,0.7418166,-0.18050219,0.6196141291405604,-5.320436,-0.6878053,0.7258952,0.46880236,0.0
-0.6878053,0.7258952,0.46880236,-1.6900159133530313,-5.4502745,-0.71487635,0.6992509,0.7597214,0.0
-0.71487635,0.6992509,0.7597214,-1.767881491622877,-5.6646852,-0.7495594,0.6619371,1.0189773,0.0
-0.7495594,0.6619371,1.0189773,-0.059252255164603085,-5.95149,-0.7972485,0.6036513,1.5065423,0.0
-0.7972485,0.6036513,1.5065423,1.831146544440406,-6.44796,-0.85956657,0.51102376,2.2339528,0.0
-0.85956657,0.51102376,2.2339528,-0.2928162557473617,-7.2862973,-0.91803104,0.39650854,2.5732982,0.0
-0.91803104,0.39650854,2.5732982,-0.5740753653577957,-8.136627,-0.9641747,0.2652682,2.7845683,0.0
-0.9641747,0.2652682,2.7845683,1.9918268620091437,-9.034114,-0.9945587,0.10417804,3.2822933,0.0
-0.9945587,0.10417804,3.2822933,0.12787584311673372,-10.302098,-0.9979133,-0.06456806,3.3796084,0.0
-0.9979133,-0.06456806,3.3796084,-0.49903437243900584,-10.610228,-0.97424924,-0.22547382,3.2563272,0.0
-0.97424924,-0.22547382,3.2563272,-0.4565567466335927,-9.552923,-0.9292694,-0.3694028,3.0187383,0.0
-0.9292694,-0.3694028,3.0187383,-1.220162015865958,-8.548187,-0.8745451,-0.4849442,2.558662,0.0
-0.8745451,-0.4849442,2.558662,0.04889222979015573,-7.599448,-0.81595695,-0.57811266,2.2022874,0.0
-0.81595695,-0.57811266,2.2022874,-0.24457988732797675,-6.861595,-0.7628967,-0.64652044,1.7320161,0.0
-0.7628967,-0.64652044,1.7320161,-0.9168188146103464,-6.247492,-0.7258722,-0.68782955,1.1096029,0.0
-0.7258722,-0.68782955,1.1096029,-1.3578396535929609,-5.8041215,-0.71232045,-0.70185435,0.39005482,0.0
-0.71232045,-0.70185435,0.39005482,-0.7550445253297853,-5.602367,-0.7210237,-0.69291043,-0.24959263,0.0
-0.7210237,-0.69291043,-0.24959263,0.034733310750917123,-5.6519628,-0.74696255,-0.6648661,-0.76406544,0.0
-0.74696255,-0.6648661,-0.76406544,-1.7666669108607933,-5.8902397,-0.7955214,-0.6059255,-1.5277151,0.0
-0.7955214,-0.6059255,-1.5277151,-1.3850238856641761,-6.438716,-0.85697097,-0.5153647,-2.1899128,0.0
-0.85697097,-0.5153647,-2.1899128,1.7906290678763814,-7.2436075,-0.910609,-0.41326898,-2.307842,0.0
-0.910609,-0.41326898,-2.307842,0.1714214041253559,-7.906863,-0.95638335,-0.2921145,-2.5920806,0.0
-0.95638335,-0.2921145,-2.5920806,-1.7462027853598485,-8.769848,-0.98982394,-0.14229752,-3.0730968,0.0
-0.98982394,-0.14229752,-3.0730968,0.7723510350782918,-9.937853,-0.99994576,0.010415996,-3.0639672,0.0
-0.99994576,0.010415996,-3.0639672,-1.752788519683861,-10.746128,-0.9844871,0.17545691,-3.3190734,0.0
-0.9844871,0.17545691,-3.3190734,0.9554969081854918,-9.895084,-0.94650227,0.32269713,-3.0441563,0.0
-0.94650227,0.32269713,-3.0441563,0.9998508868801075,-8.840742,-0.8955256,0.44501004,-2.6521559,0.0
-0.8955256,0.44501004,-2.6521559,0.6043159029970107,-7.888341,-0.8405097,0.5417965,-2.227751,0.0
-0.8405097,0.5417965,-2.227751,0.9288181784773988,-7.097012,-0.7920252,0.61048836,-1.6820809,0.0
-0.7920252,0.61048836,-1.6820809,-1.648136875947769,-6.4604616,-0.74500847,0.667055,-1.4714351,0.0
-0.74500847,0.667055,-1.4714351,0.9071222094210705,-6.031914,-0.7165152,0.6975715,-0.8350755,0.0
-0.7165152,0.6975715,-0.8350755,-1.4532467211044682,-5.6868043,-0.69778425,0.716308,-0.52988386,0.0
-0.69778425,0.716308,-0.52988386,-0.6419763709126247,-5.518588,-0.69459164,0.7194043,-0.08894933,0.0
-0.69459164,0.7194043,-0.08894933,1.7709810140025315,-5.473204,-0.7199044,0.6940732,0.716251,0.0
-0.7199044,0.6940732,0.716251,0.011501910636560364,-5.6893663,-0.7614786,0.64819,1.2385312,0.0
-0.7614786,0.64819,1.2385312,1.8697057283320553,-6.092876,-0.8225313,0.56871986,2.0051296,0.0
-0.8225313,0.56871986,2.0051296,-1.6443101644530498,-6.839321,-0.8796372,0.47564533,2.1850228,0.0
-0.8796372,0.47564533,2.1850228,-0.08977360174727966,-7.478202,-0.9325864,0.36094683,2.528291,0.0
-0.9325864,0.36094683,2.528291,-1.7503907188925174,-8.327991,-0.9707501,0.24009222,2.5364425,0.0
-0.9707501,0.24009222,2.5364425,0.5208410495971392,-9.048591,-0.994728,0.10254836,2.7946377,0.0
-0.994728,0.10254836,2.7946377,-1.6851719945259345,-10.018533,-0.99960214,-0.028205963,2.6187732,0.0
-0.99960214,-0.028205963,2.6187732,-1.2985287898384907,-10.380637,-0.98901606,-0.14780812,2.4028394,0.0
-0.98901606,-0.14780812,2.4028394,-0.9646787597228781,-9.537786,-0.9674825,-0.25293794,2.1472814,0.0
-0.9674825,-0.25293794,2.1472814,0.9949754066579328,-8.790358,-0.935524,-0.35326326,2.1068244,0.0
-0.935524,-0.35326326,2.1068244,-1.344151524727701,-8.177056,-0.9034399,-0.42871475,1.6402541,0.0
-0.9034399,-0.42871475,1.6402541,1.3865282131722712,-7.552992,-0.8681149,-0.4963633,1.5266974,0.0
-0.8681149,-0.4963633,1.5266974,-1.4723842446767965,-7.111119,-0.8440083,-0.5363301,0.9335672,0.0
-0.8440083,-0.5363301,0.9335672,-1.8590222037193747,-6.723861,-0.83717096,-0.5469413,0.25246632,0.0
-0.83717096,-0.5469413,0.25246632,-0.4198183241213287,-6.574937,-0.8431557,-0.5376695,-0.22071238,0.0
-0.8431557,-0.5376695,-0.22071238,1.9177665678851805,-6.633624,-0.852077,-0.52341646,-0.33629948,0.0
-0.852077,-0.52341646,-0.33629948,-1.558631088844891,-6.7256575,-0.87627393,-0.48181325,-0.9626565,0.0
-0.87627393,-0.48181325,-0.9626565,-1.5931262238414838,-7.0588427,-0.9112145,-0.41193223,-1.5629854,0.0
-0.9112145,-0.41193223,-1.5629854,1.0046660431824956,-7.6274943,-0.94324994,-0.33208373,-1.7212347,0.0
-0.94324994,-0.33208373,-1.7212347,-0.7513532240257388,-8.154092,-0.97266275,-0.23222226,-2.0830004,0.0
-0.97266275,-0.23222226,-2.0830004,0.8691264689028677,-8.886636,-0.9918164,-0.12767246,-2.1267982,0.0
-0.9918164,-0.12767246,-2.1267982,-1.1999576422265466,-9.535376,-0.9999688,-0.007894487,-2.4025462,0.0
-0.9999688,-0.007894487,-2.4025462,-0.15971202320734834,-10.397312,-0.9935401,0.113481626,-2.4324238,0.0
-0.9935401,0.113481626,-2.4324238,-0.9388404890043285,-9.760523,-0.97177994,0.23588926,-2.4881387,0.0
-0.97177994,0.23588926,-2.4881387,-0.1938871404836524,-9.049195,-0.9375948,0.34772986,-2.3403049,0.0
-0.9375948,0.34772986,-2.3403049,1.0763883703412152,-8.31313,-0.89998937,0.4359119,-1.9180491,0.0
-0.89998937,0.4359119,-1.9180491,1.0480397619106467,-7.6080027,-0.86645114,0.49926192,-1.4339092,0.0
-0.86645114,0.49926192,-1.4339092,0.06308915069489451,-7.0639677,-0.8390581,0.5440418,-1.0499995,0.0
-0.8390581,0.5440418,-1.0499995,1.7134873748842039,-6.6993175,-0.828432,0.5600896,-0.38494498,0.0
-0.828432,0.5600896,-0.38494498,-0.944863590206904,-6.5034227,-0.8254348,0.5644975,-0.10660733,0.0
-0.8254348,0.5644975,-0.10660733,-1.0387545955230677,-6.462802,-0.82995087,0.5578365,0.16095257,0.0
-0.82995087,0.5578365,0.16095257,0.4552256047017349,-6.5043592,-0.8475758,0.53067434,0.64761376,0.0
-0.8475758,0.53067434,0.64761376,0.48518813686715623,-6.7099156,-0.87591076,0.4824732,1.1183977,0.0
-0.87591076,0.4824732,1.1183977,-1.813839841740104,-7.0880303,-0.90344095,0.42871258,1.2081766,0.0
-0.90344095,0.42871258,1.2081766,0.4311108495475904,-7.428194,-0.93471205,0.355406,1.5943778,0.0
-0.93471205,0.355406,1.5943778,-0.5022553706039425,-7.9730973,-0.96267766,0.2706505,1.7855939,0.0
-0.96267766,0.2706505,1.7855939,0.9897701012822364,-8.542508,-0.9860519,0.16643815,2.1370473,0.0
-0.9860519,0.16643815,2.1370473,1.2324226581810915,-9.305131,-0.9989931,0.044864293,2.4467392,0.0
-0.9989931,0.044864293,2.4467392,0.2086152781881463,-10.18833,-0.99674517,-0.080617055,2.51168,0.0
-0.99674517,-0.080617055,2.51168,-1.9931798739909397,-10.003861,-0.9823208,-0.18720555,2.15224,0.0
-0.9823208,-0.18720555,2.15224,0.5454632406665683,-9.18535,-0.9573819,-0.2888251,2.0936553,0.0
-0.9573819,-0.2888251,2.0936553,0.9955251186637373,-8.553814,-0.9232589,-0.3841783,2.0263653,0.0
-0.9232589,-0.3841783,2.0263653,-1.004066935073943,-7.9591436,-0.8898871,-0.45618087,1.5876216,0.0
-0.8898871,-0.45618087,1.5876216,-0.1414159954368448,-7.369732,-0.8603133,-0.5097657,1.2242734,0.0
-0.8603133,-0.5097657,1.2242734,1.862906493647153,-6.948137,-0.8303941,-0.5571765,1.1213852,0.0
-0.8303941,-0.5571765,1.1213852,-0.8075377864235862,-6.632019,-0.8138202,-0.5811168,0.5823722,0.0
-0.8138202,-0.5811168,0.5823722,-1.107386995833037,-6.393066,-0.8143885,-0.58032006,-0.019573467,0.0
-0.8143885,-0.58032006,-0.019573467,-1.1565808380879594,-6.3642364,-0.8322145,-0.55445385,-0.6283006,0.0
-0.8322145,-0.55445385,-0.6283006,0.2352033374159852,-6.561866,-0.8591124,-0.511787,-1.0088605,0.0
-0.8591124,-0.511787,-1.0088605,1.799148405232026,-6.887547,-0.8864762,-0.46277422,-1.1228285,0.0
-0.8864762,-0.46277422,-1.1228285,0.4347605168014188,-7.2043667,-0.91676676,-0.399423,-1.404695,0.0
-0.91676676,-0.399423,-1.404695,-0.7867075190493602,-7.654687,-0.9493065,-0.31435198,-1.8222685,0.0
-0.9493065,-0.31435198,-1.8222685,0.5542791122698163,-8.295034,-0.9756723,-0.21923412,-1.9748906,0.0
-0.9756723,-0.21923412,-1.9748906,0.4993691903911497,-8.919958,-0.9930686,-0.11753656,-2.0644107,0.0
-0.9930686,-0.11753656,-2.0644107,0.3877005429186169,-9.569598,-0.99991435,-0.013088103,-2.094408,0.0
-0.99991435,-0.013088103,-2.094408,-1.362295172446792,-10.228048,-0.99476784,0.1021614,-2.3085685,0.0
-0.99476784,0.1021614,-2.3085685,0.5382671973799766,-9.770295,-0.97805166,0.2083624,-2.1512074,0.0
-0.97805166,0.2083624,-2.1512074,-0.27934218994200144,-9.057668,-0.95180064,0.30671728,-2.0368369,0.0
-0.95180064,0.30671728,-2.0368369,-1.9256317655078665,-8.426632,-0.91450065,0.4045844,-2.0956438,0.0
-0.91450065,0.4045844,-2.0956438,0.15905794858998057,-7.865195,-0.8752027,0.4837564,-1.7683467,0.0
-0.8752027,0.4837564,-1.7683467,1.9570669808736705,-7.2684636,-0.84696805,0.53164375,-1.1119694,0.0
-0.84696805,0.53164375,-1.1119694,-0.6010416366240658,-6.785841,-0.82493466,0.56522816,-0.80339277,0.0
-0.82493466,0.56522816,-0.80339277,1.8622368732746328,-6.524098,-0.8220943,0.5693513,-0.10013612,0.0
-0.8220943,0.5693513,-0.10013612,-1.6151770333496218,-6.434279,-0.8244953,0.56586874,0.08460081,0.0
-0.8244953,0.56586874,0.08460081,0.929800463469225,-6.453719,-0.8424063,0.53884286,0.6484724,0.0
-0.8424063,0.53884286,0.6484724,-1.5426800213486587,-6.6623406,-0.863815,0.50380915,0.8212026,0.0
-0.863815,0.50380915,0.8212026,-0.9057137057789033,-6.89911,-0.88936466,0.45719853,1.0632024,0.0
-0.88936466,0.45719853,1.0632024,0.2833633412884975,-7.2246757,-0.92011887,0.39163917,1.4486058,0.0
-0.92011887,0.39163917,1.4486058,0.3711187759069956,-7.7130923,-0.9515642,0.30745015,1.798003,0.0
-0.9515642,0.30745015,1.798003,1.100845268936685,-8.328189,-0.9795011,0.20143856,2.1937175,0.0
-0.9795011,0.20143856,2.1937175,0.46124562890975707,-9.1178,-0.9966295,0.082034916,2.413983,0.0
-0.9966295,0.082034916,2.413983,0.37445881752224297,-9.9432,-0.99901193,-0.044442058,2.5316782,0.0
-0.99901193,-0.044442058,2.5316782,1.6494123479565532,-10.235911,-0.98352987,-0.18074574,2.7457585,0.0
-0.98352987,-0.18074574,2.7457585,-0.19135699116337124,-9.514656,-0.9520833,-0.30583888,2.5814955,0.0
-0.9520833,-0.30583888,2.5814955,-1.0989368852197798,-8.680897,-0.91301423,-0.40792772,2.187276,0.0
-0.91301423,-0.40792772,2.187276,-1.352845659905479,-7.8863173,-0.8756079,-0.48302254,1.6784033,0.0
-0.8756079,-0.48302254,1.6784033,-0.4000216127620009,-7.2382135,-0.8435644,-0.537028,1.2561331,0.0
-0.8435644,-0.537028,1.2561331,0.851011020774783,-6.787502,-0.8162188,-0.57774293,0.9810138,0.0
-0.8162188,-0.57774293,0.9810138,-1.8298260602803964,-6.4784036,-0.80824995,-0.58883953,0.27323267,0.0
-0.80824995,-0.58883953,0.27323267,-1.4837864539623755,-6.319662,-0.8196056,-0.5729282,-0.39096498,0.0
-0.8196056,-0.5729282,-0.39096498,-1.5755461595854423,-6.426354,-0.8487262,-0.52883255,-1.056993,0.0
-0.8487262,-0.52883255,-1.056993,0.3410006122058351,-6.7907987,-0.88369346,-0.4680661,-1.4024674,0.0
-0.88369346,-0.4680661,-1.4024674,-1.028541397874935,-7.244075,-0.92425716,-0.38177052,-1.9077982,0.0
-0.92425716,-0.38177052,-1.9077982,-1.334962286794414,-7.9276,-0.96323746,-0.26865137,-2.3943703,0.0
-0.96323746,-0.26865137,-2.3943703,0.37108287897208925,-8.808043,-0.9895084,-0.14447543,-2.5401964,0.0
-0.9895084,-0.14447543,-2.5401964,1.045239661809517,-9.626022,-0.99979204,-0.020393055,-2.4917672,0.0
-0.99979204,-0.020393055,-2.4917672,-0.6713803341893425,-10.363219,-0.99395674,0.10977232,-2.607769,0.0
-0.99395674,0.10977232,-2.607769,0.3128184227063846,-9.870734,-0.97276527,0.23179236,-2.478517,0.0
-0.97276527,0.23179236,-2.478517,-1.6075023472021592,-9.07145,-0.93547,0.35340616,-2.545798,0.0
-0.93547,0.35340616,-2.545798,1.74076412183028,-8.381668,-0.8950776,0.44591045,-2.0196288,0.0
-0.8950776,0.44591045,-2.0196288,-0.6524152587409087,-7.587508,-0.85182124,0.5238326,-1.7830583,0.0
-0.85182124,0.5238326,-1.7830583,1.990022772694005,-7.0312777,-0.82197386,0.5695252,-1.0916804,0.0
-0.82197386,0.5695252,-1.0916804,1.9143510233991283,-6.552436,-0.8110817,0.58493286,-0.37738383,0.0
-0.8110817,0.58493286,-0.37738383,1.115293797343246,-6.349745,-0.81771463,0.5756238,0.2286099,0.0
-0.81771463,0.5756238,0.2286099,-1.9197316183721331,-6.4008374,-0.8282895,0.56030035,0.372368,0.0
-0.8282895,0.56030035,0.372368,0.17389968153745317,-6.500312,-0.85052454,0.52593535,0.81867826,0.0
-0.85052454,0.52593535,0.81867826,-1.652654318239954,-6.7663507,-0.87490684,0.48429126,0.9652316,0.0
-0.87490684,0.48429126,0.9652316,1.5805521038460646,-7.044371,-0.91009784,0.41439348,1.5655328,0.0
-0.91009784,0.41439348,1.5655328,1.1585450105896116,-7.613945,-0.9477239,0.31909156,2.0501096,0.0
-0.9477239,0.31909156,2.0501096,1.8893615063827318,-8.35835,-0.9808282,0.19487415,2.5728326,0.0
-0.9808282,0.19487415,2.5728326,0.4335318125991816,-9.33789,-0.99838,0.0568975,2.784018,0.0
-0.99838,0.0568975,2.784018,0.08869121793735202,-10.290238,-0.9963836,-0.084968925,2.839995,0.0
-0.9963836,-0.084968925,2.839995,0.07589542377755043,-10.148885,-0.97491574,-0.2225742,2.7876525,0.0
-0.97491574,-0.2225742,2.7876525,-0.4542065021826205,-9.287004,-0.9386562,-0.34485438,2.5525908,0.0
-0.9386562,-0.34485438,2.5525908,-0.1252397310834361,-8.432948,-0.89344376,-0.44917512,2.2751641,0.0
-0.89344376,-0.44917512,2.2751641,0.5416503325414013,-7.6775727,-0.8436136,-0.5369507,2.0195303,0.0
-0.8436136,-0.5369507,2.0195303,1.7317904302251086,-7.040312,-0.78959495,-0.6136284,1.8765858,0.0
